"fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","pred"
-0.579951425435548,-0.292101118546235,-0.823394435183329,-0.402549527983955,-0.196639547639637,2.01709427159209,0.590986435684426,-0.289181202564998,-1.48119881960035,-1.05503101119484,-1.03925454211917,5,3
0.729527733764925,-1.07418168782934,0.983348841091836,1.29588313314556,-0.658781274013877,-1.28051959975564,-1.09331916047433,1.01281210525716,0.289238755181575,0.134866423761152,0.889613468499851,7,4
0.267358618752994,-1.91212515491837,1.09627029585903,-0.519682814958404,-0.6101347765008,0.0563508886285779,-0.450220660122804,-1.09280386624467,-0.323605020704475,0.344848324047503,0.503839866376047,6,5
3.1174014946599,-0.683141403187786,1.77379902446222,-0.578249458445629,0.314148676247682,0.412849685531035,-0.113359540891053,0.99412320610183,-2.16213634836263,0.834806091382323,-0.749924340526316,7,4
3.1174014946599,-0.683141403187786,1.77379902446222,-0.578249458445629,0.314148676247682,0.412849685531035,-0.113359540891053,0.99412320610183,-2.16213634836263,0.834806091382323,-0.749924340526316,7,4
1.88495052129475,-1.52108487027682,1.77379902446222,-0.34398288449673,0.022269691169214,2.19534367004332,0.8972238168042,-0.775092580603908,-2.43451135986754,-0.0751154765251988,1.08250026956175,8,4
0.267358618752994,-1.07418168782934,1.09627029585903,-0.285416241009505,0.0952394374388306,-0.834896103627566,-0.787081779354555,-0.183277440684722,0.0849574965528928,-0.28509737681155,0.69672666743795,6,4
-0.425895053764904,0.0430762682893802,-0.76693370779973,-0.285416241009505,-0.026376806343864,-0.656646705176337,-0.878952993690487,-0.600662855154077,0.629707519562716,-0.355091343573667,0.7931700679689,6,4
1.26872503461218,-1.24177038124714,0.75750593155744,-0.168282954035056,-0.075023303856942,-0.567522005950723,-0.419596922010827,0.246567239888139,-0.051230009199563,1.53474575900349,1.27538707062366,7,5
-0.734007797106192,1.07653987769919,-0.76693370779973,1.76441628104336,0.849260148891539,-0.745771404401951,-0.84832925557851,0.495752561959415,0.0849574965528928,-1.05503101119484,0.118066264252244,6,3
1.42278140628282,-0.739004300993721,1.37857393277703,0.00741697642661843,0.11956268619537,-1.01314550207879,-0.756458041242578,1.22461962901778,-1.27691756097167,-0.98503704443272,-0.17126393734061,5,3
-0.734007797106192,1.07653987769919,-0.76693370779973,1.76441628104336,0.849260148891539,-0.745771404401951,-0.84832925557851,0.495752561959415,0.0849574965528928,-1.05503101119484,0.118066264252244,6,3
0.806555919600247,-0.0686495273224915,0.870427386324638,-0.578249458445629,0.338471925004221,-1.10227020130441,-0.817705517466533,0.56427852552897,-0.936448796590524,-0.845049110908486,-1.23214134318107,5,3
0.344386804588315,-1.24177038124714,1.26565247800983,-0.22684959752228,3.2572617757889,-1.10227020130441,-0.878952993690487,-1.35444845441959,-1.27691756097167,1.18477592519291,1.75760407327841,7,4
0.806555919600247,-0.0686495273224915,0.870427386324638,-0.578249458445629,0.338471925004221,-1.10227020130441,-0.817705517466533,0.56427852552897,-0.936448796590524,-0.845049110908486,-1.23214134318107,5,3
0.652499547929603,-1.07418168782934,1.09627029585903,-0.22684959752228,-0.245286045152715,0.50197438475665,-0.26647823145094,-1.14264093065897,-1.54929257247658,0.974794024906557,1.66116067274746,6,5
-0.117782310423616,-0.236238220740299,0.24935938510505,-0.22684959752228,-0.269609293909254,-0.30014790827388,-0.603339350682691,-1.16755946286618,0.0849574965528928,-0.0751154765251988,1.27538707062366,6,5
-1.1191487262828,-0.292101118546235,-0.76693370779973,-0.461116171471179,-0.099346552613481,0.0563508886285779,-0.450220660122804,-1.0803446001411,0.765895025315172,-0.705061177384252,0.503839866376047,6,3
-0.117782310423616,-0.236238220740299,0.24935938510505,-0.22684959752228,-0.269609293909254,-0.30014790827388,-0.603339350682691,-1.16755946286618,0.0849574965528928,-0.0751154765251988,1.27538707062366,6,5
0.344386804588315,-0.292101118546235,0.644584476790243,-0.168282954035056,-0.220962796396176,-0.121898509822651,-0.603339350682691,-1.34198918831595,-0.391698773580704,0.134866423761152,1.66116067274746,6,5
-0.965092354612157,0.210664961707187,0.305820112488649,-0.22684959752228,-0.82904401530965,-0.389272607499494,0.131630364004766,-1.25477432559107,0.49352001381026,-0.28509737681155,2.04693427487126,5,4
0.498443176258959,-1.68867356369463,1.09627029585903,-0.34398288449673,-0.318255791422332,-0.745771404401951,-0.84832925557851,-1.24231505948742,-0.868355043714298,-0.705061177384252,1.56471727221651,6,5
1.19169684877686,-1.29763327905308,1.03980956847543,-0.285416241009505,-0.342579040178871,-0.656646705176337,-0.633963088794668,-0.326559000875721,-0.45979252645693,1.46475179224138,0.986056869030802,7,5
0.421414990423637,1.38378581563184,-0.710472980416131,0.475950124324416,0.192532432464987,-1.19139490053002,-0.970824208026419,1.74167917231559,0.153051249429119,-1.05503101119484,-1.13569794265012,5,3
2.50117600797733,-0.347964016352171,1.15273102324263,-0.22684959752228,2.16271558174464,0.858473181659107,0.652233911908381,1.52364201550321,-1.14073005521921,0.834806091382323,0.118066264252244,6,4
0.575471362094282,-0.0127866295165556,-1.27508025425212,-0.636816101932854,-0.293932542665793,-1.01314550207879,-0.940200469914442,0.109515312748961,-0.595980032209386,-0.00512150976308174,-0.653480939995365,6,4
-1.65834602713005,-0.62727850538185,0.24935938510505,-0.285416241009505,0.241178929978065,0.50197438475665,0.31537279267663,-0.650499919568304,3.01298887023069,-0.00512150976308174,1.56471727221651,7,3
0.267358618752994,-1.13004458563527,1.03980956847543,-0.578249458445629,-0.634458025257339,-1.01314550207879,-0.297101969562917,-1.11772239845182,-0.323605020704475,0.484836257571737,0.310953065314145,6,5
1.03764047710621,-1.63281066588869,0.926888113708237,-0.519682814958404,-0.196639547639637,-1.28051959975564,-1.06269542236235,0.763626783185949,-1.48119881960035,-0.355091343573667,-1.13569794265012,6,4
-1.96645877047134,-0.739004300993721,1.54795611492782,1.06161655919666,-0.877690512822728,1.03672258011034,1.08096624547606,-3.46006442592149,1.03827003682008,0.134866423761152,2.81848147911887,6,4
-0.425895053764904,0.881019735378417,-0.879855162566928,0.00741697642661843,0.216855681221526,-0.211023209048265,-0.7258343031306,-0.0213069813383953,0.289238755181575,-0.28509737681155,0.600283266906999,6,4
-0.425895053764904,0.881019735378417,-0.879855162566928,0.00741697642661843,0.216855681221526,-0.211023209048265,-0.7258343031306,-0.0213069813383953,0.289238755181575,-0.28509737681155,0.600283266906999,6,4
-0.425895053764904,0.881019735378417,-0.879855162566928,0.00741697642661843,0.216855681221526,-0.211023209048265,-0.7258343031306,-0.0213069813383953,0.289238755181575,-0.28509737681155,0.600283266906999,6,4
-0.348866867929582,-0.794867198799657,-0.597551525648933,-0.22684959752228,-0.415548786448488,-0.30014790827388,-0.633963088794668,-2.01478955790826,-0.255511267828248,-0.775055144146369,2.52915127752602,6,5
-1.50428965545941,0.71343104196061,-1.27508025425212,0.00741697642661843,-0.391225537691949,-0.92402080285318,-0.909576731802465,-1.98987102570118,1.24255129544877,-0.425085310335784,2.14337767540222,5,4
0.267358618752994,0.0430762682893802,0.644584476790243,0.00741697642661843,-0.147993050126559,-0.834896103627566,-0.84832925557851,-2.12069331978861,-0.936448796590524,0.554830224333854,2.33626447646412,8,5
-0.734007797106192,-0.180375322934363,-1.27508025425212,-0.402549527983955,-0.488518532718105,0.323724986305421,-0.511468136346759,-1.39182625273017,0.697801272438943,-0.635067210622135,1.56471727221651,6,4
-0.965092354612157,-0.347964016352171,-1.27508025425212,-0.636816101932854,-0.658781274013877,0.858473181659107,-0.358349445786872,-2.21413781556531,0.765895025315172,-1.12502497795695,1.56471727221651,6,4
2.42414782214201,-0.739004300993721,0.813966658941039,-0.34398288449673,-0.026376806343864,-0.0327738105970365,-0.480844398234782,0.614115589943197,-1.48119881960035,0.0648724569990353,0.503839866376047,6,4
-0.811035982941513,0.266527859513123,-1.27508025425212,-0.168282954035056,0.338471925004221,-1.28051959975564,-0.970824208026419,-0.114751477115098,1.92348882421104,-0.145109443287316,0.7931700679689,4,3
0.960612291270891,-1.63281066588869,0.701045204173841,-0.461116171471179,-0.658781274013877,-0.389272607499494,-0.542091874458736,-1.13018166455546,-1.34501131384789,-0.355091343573667,0.600283266906999,7,4
-1.35023328378877,-1.35349617685902,0.192898657721451,-0.461116171471179,-0.464195283961566,-1.28051959975564,-1.03207168425037,-2.65021212918992,0.357332508057804,-0.705061177384252,2.72203807858792,6,5
-0.965092354612157,1.27206002001997,-1.27508025425212,0.241683550375517,-0.245286045152715,0.769348482433493,0.223501578340698,-1.22362616033216,1.17445754257254,-0.28509737681155,0.7931700679689,6,4
1.88495052129475,-0.571415607575914,0.588123749406644,0.124550263401068,0.314148676247682,0.947597880884722,1.35657988848386,1.64823467653882,-0.800261290838069,0.274854357285387,-0.653480939995365,5,4
2.27009145047136,-0.571415607575914,0.701045204173841,0.475950124324416,0.241178929978065,0.591099083982264,0.774728864356291,1.38659008836404,-0.868355043714298,0.344848324047503,-0.17126393734061,6,4
1.19169684877686,0.378253655124995,-1.27508025425212,-0.34398288449673,-0.585811527744261,-1.10227020130441,-1.06269542236235,1.21216036291421,-1.07263630234298,-0.0751154765251988,-0.267707337871561,6,3
-1.27320509795344,-1.91212515491837,-0.0894049791965431,-0.461116171471179,-0.902013761579267,3.53221415842754,2.76527184163482,-1.4603522162998,-0.119323762075792,-1.40500084500542,-1.13569794265012,5,3
-0.117782310423616,-0.962455892217465,0.644584476790243,-0.402549527983955,-0.172316298883098,0.0563508886285779,-0.205230755226985,-1.52887817986942,0.289238755181575,1.67473369252773,2.81848147911887,7,5
-0.27183868209426,-0.292101118546235,-0.879855162566928,1.76441628104336,0.168209183708448,-0.656646705176337,-0.817705517466533,0.676411920460999,0.221145002305349,0.274854357285387,0.503839866376047,7,4
0.729527733764925,-1.40935907466495,0.701045204173841,-0.461116171471179,-0.512841781474644,-1.01314550207879,-0.909576731802465,-0.320329367823899,-0.255511267828248,0.694818157858088,1.08250026956175,7,5
0.344386804588315,-1.57694776808276,1.15273102324263,-0.461116171471179,-0.36690228893541,0.412849685531035,0.162254102116743,-0.719025883137859,0.289238755181575,-0.28509737681155,1.1789436700927,6,5
2.19306326463604,-0.0686495273224915,1.26565247800983,-0.285416241009505,-0.050700055100403,-1.01314550207879,-0.970824208026419,1.23707889512128,-0.800261290838069,0.834806091382323,0.69672666743795,6,4
2.19306326463604,-0.0686495273224915,1.26565247800983,-0.285416241009505,-0.050700055100403,-1.01314550207879,-0.970824208026419,1.23707889512128,-0.800261290838069,0.834806091382323,0.69672666743795,6,4
-0.0407541245882942,-0.683141403187786,-0.428169343498136,0.710216698273315,0.533057915056533,1.03672258011034,1.50969857904375,1.31183449174273,-1.34501131384789,-0.425085310335784,-1.52147154477392,5,3
0.498443176258959,-0.124512425128427,0.0799772029542536,-0.285416241009505,-0.075023303856942,-0.121898509822651,1.26470867414793,1.17478256460348,0.0168637436766634,-0.00512150976308174,-1.13569794265012,6,3
-0.194810496258938,-0.739004300993721,0.418741567255847,-0.461116171471179,-0.050700055100403,1.39322137701279,1.05034250736409,0.713789718771722,0.49352001381026,0.0648724569990353,-1.13569794265012,6,3
0.498443176258959,-0.850730096605593,0.531663022023045,0.00741697642661843,-0.050700055100403,0.591099083982264,0.805352602468268,0.302633937354188,-0.45979252645693,1.46475179224138,0.310953065314145,6,4
-0.502923239600226,-0.459689811964042,-0.654012253032532,-0.0511496670606063,-0.950660259092345,-1.01314550207879,-1.0014479461384,-1.37936698662667,-0.255511267828248,0.0648724569990353,0.69672666743795,6,5
-0.425895053764904,-1.74453646150057,0.418741567255847,-0.402549527983955,-0.415548786448488,-0.121898509822651,-0.756458041242578,0.601656323839692,1.85539507133482,1.25476989195502,-0.653480939995365,6,4
-0.194810496258938,-1.18590748344121,0.0235164755706548,-0.109716310547831,-0.391225537691949,1.57147077546402,0.774728864356291,0.0783671474899908,0.629707519562716,-0.145109443287316,-0.557037539464414,5,3
0.498443176258959,-1.85626225711244,1.15273102324263,0.00741697642661843,-0.147993050126559,1.21497197856156,0.192877840228721,0.601656323839692,1.31064504832499,1.18477592519291,-0.267707337871561,6,4
0.190330432917671,-0.180375322934363,-0.597551525648933,-0.402549527983955,2.33297832304042,-1.01314550207879,-0.7258343031306,0.153122744111436,-0.391698773580704,1.60473972576561,-0.846367741057266,6,4
1.88495052129475,-0.683141403187786,1.26565247800983,2.17438278545393,-0.269609293909254,-1.01314550207879,-0.940200469914442,0.788545315393098,-0.868355043714298,-1.05503101119484,1.08250026956175,7,4
0.190330432917671,-0.794867198799657,1.09627029585903,-0.285416241009505,0.0952394374388306,-0.745771404401951,-0.7258343031306,-0.307870101720325,0.357332508057804,0.134866423761152,0.889613468499851,6,4
1.88495052129475,-1.0183187900234,1.37857393277703,-0.285416241009505,-0.512841781474644,-1.01314550207879,-1.03207168425037,0.0596782483347333,-0.732167537961842,-0.845049110908486,1.27538707062366,6,4
0.498443176258959,-1.13004458563527,0.531663022023045,0.183116906888292,-0.36690228893541,-1.19139490053002,-1.0014479461384,-0.638040653464799,-0.255511267828248,0.834806091382323,2.04693427487126,7,5
-1.1191487262828,0.266527859513123,0.0235164755706548,0.00741697642661843,-0.926337010335806,-0.121898509822651,0.774728864356291,-1.39182625273017,0.833988778191398,0.0648724569990353,1.75760407327841,6,4
0.575471362094282,0.378253655124995,0.136437930337853,-0.168282954035056,0.873583397648078,-0.745771404401951,-0.205230755226985,0.25279687293996,-1.27691756097167,-0.775055144146369,-0.846367741057266,5,3
1.57683777795347,-0.62727850538185,0.701045204173841,-0.22684959752228,0.022269691169214,-0.0327738105970365,-0.205230755226985,0.290174671250683,-0.732167537961842,0.134866423761152,0.407396465845096,6,4
-0.734007797106192,0.266527859513123,-1.27508025425212,-0.168282954035056,0.435764920030377,2.90834126384824,0.560362697572449,-0.195736706788296,1.71920756558236,0.274854357285387,0.69672666743795,6,4
0.575471362094282,0.378253655124995,0.136437930337853,-0.168282954035056,0.873583397648078,-0.745771404401951,-0.205230755226985,0.25279687293996,-1.27691756097167,-0.775055144146369,-0.846367741057266,5,3
0.729527733764925,-1.96798805272431,1.60441684231142,-0.431832849727567,-0.269609293909254,2.46271776772017,1.32595615037188,-0.320329367823899,-0.051230009199563,0.834806091382323,1.08250026956175,7,4
-1.88943058463602,-0.124512425128427,-0.25878716134734,-0.22684959752228,-0.974983507848884,-0.121898509822651,1.72406474582759,-2.08954515452971,0.833988778191398,1.60473972576561,2.14337767540222,7,5
-0.656979611270869,-0.683141403187786,1.15273102324263,0.183116906888292,-0.147993050126559,0.412849685531035,0.284749054564653,-0.0213069813383953,0.561613766686487,3.634564761867,-0.0748205368096592,6,4
2.0390068929654,-0.683141403187786,1.15273102324263,-0.168282954035056,0.678997407595766,-0.567522005950723,-0.235854493338963,0.950515774739355,-1.20882380809544,0.20486039052327,0.118066264252244,5,4
2.34711963630669,-0.962455892217465,1.94318120661302,-0.109716310547831,0.11956268619537,-1.01314550207879,-0.756458041242578,0.626574856046841,-1.34501131384789,0.554830224333854,0.407396465845096,7,4
0.960612291270891,-0.459689811964042,1.15273102324263,-0.636816101932854,-0.147993050126559,-0.478397306725108,-0.7258343031306,-0.152129275425821,-0.868355043714298,0.764812124620205,-0.460594138933464,6,4
0.729527733764925,-1.18590748344121,1.09627029585903,-0.109716310547831,-0.172316298883098,-0.478397306725108,-0.787081779354555,-0.880996342484185,-1.34501131384789,0.484836257571737,1.08250026956175,7,5
1.11466866294153,1.41171726453481,0.0799772029542536,-0.461116171471179,-0.099346552613481,-0.656646705176337,-0.7258343031306,0.726248984875296,-0.323605020704475,0.20486039052327,-0.653480939995365,5,3
1.11466866294153,1.41171726453481,0.0799772029542536,-0.461116171471179,-0.099346552613481,-0.656646705176337,-0.7258343031306,0.726248984875296,-0.323605020704475,0.20486039052327,-0.653480939995365,5,3
0.729527733764925,-0.515552709769978,1.54795611492782,-0.34398288449673,6.97871883553936,-0.211023209048265,-0.205230755226985,0.36493026787199,-2.23023010123886,3.2146009612943,-1.23214134318107,5,3
1.80792233545943,0.0430762682893802,0.192898657721451,-0.285416241009505,0.703320656352305,-0.92402080285318,0.468491483236517,0.832152746755504,-2.70688637137245,2.3746733601489,-0.460594138933464,5,4
0.498443176258959,-1.13004458563527,0.926888113708237,0.00741697642661843,-0.196639547639637,1.03672258011034,0.101006625892788,-0.29541083561682,-0.119323762075792,1.67473369252773,1.66116067274746,7,5
-0.811035982941513,-1.07418168782934,0.24935938510505,0.183116906888292,-0.36690228893541,-0.834896103627566,-0.021488326555121,-1.19247799507326,-0.868355043714298,-0.565073243860018,1.27538707062366,6,5
0.0362740612470274,-0.180375322934363,0.362280839872248,-0.109716310547831,0.0952394374388306,-1.10227020130441,-0.940200469914442,-0.457381294963008,-0.119323762075792,-0.145109443287316,0.7931700679689,6,4
1.26872503461218,-0.962455892217465,0.644584476790243,-0.519682814958404,-0.488518532718105,-1.10227020130441,-1.0014479461384,0.570508158580791,-0.936448796590524,0.20486039052327,-0.17126393734061,6,4
-0.348866867929582,0.322390757319059,-1.27508025425212,-0.168282954035056,-0.099346552613481,0.769348482433493,-0.021488326555121,-0.332788633927404,0.561613766686487,0.274854357285387,0.118066264252244,6,4
1.65386596378879,-0.62727850538185,1.32211320539343,-0.22684959752228,-0.196639547639637,-1.10227020130441,-0.878952993690487,0.458374763648693,-0.45979252645693,0.694818157858088,1.56471727221651,6,5
0.0362740612470274,-0.962455892217465,0.475202294639446,-0.461116171471179,-0.075023303856942,0.769348482433493,0.621610173796404,0.875760178118048,0.833988778191398,-0.145109443287316,-1.13569794265012,6,3
0.0362740612470274,-0.962455892217465,0.475202294639446,-0.461116171471179,-0.075023303856942,0.769348482433493,0.621610173796404,0.875760178118048,0.833988778191398,-0.145109443287316,-1.13569794265012,6,3
-0.811035982941513,0.434116552930931,-1.27508025425212,-0.168282954035056,0.314148676247682,2.73009186539701,0.437867745124539,-0.214425605943622,1.85539507133482,0.41484229080962,0.7931700679689,6,4
-0.811035982941513,1.9424147936912,-1.10569807210132,1.82298292453058,-0.075023303856942,0.50197438475665,0.0703828877808111,-0.0213069813383953,1.65111381270613,-0.98503704443272,0.503839866376047,4,3
-0.348866867929582,0.71343104196061,-1.27508025425212,-0.0511496670606063,-0.731751020283494,-1.01314550207879,-1.03207168425037,-1.6036337764908,0.0849574965528928,0.134866423761152,1.95049087434031,7,4
-1.50428965545941,2.13793493601197,-1.27508025425212,-0.22684959752228,-0.999306756605423,-0.0327738105970365,1.01971876925211,-1.4292040510409,2.33205134146841,0.624824191095971,0.69672666743795,5,4
0.498443176258959,-1.0183187900234,0.588123749406644,-0.0511496670606063,-0.147993050126559,-0.567522005950723,0.0703828877808111,0.146893111059614,-0.45979252645693,1.18477592519291,0.310953065314145,6,5
0.498443176258959,-1.0183187900234,0.588123749406644,-0.0511496670606063,-0.147993050126559,-0.567522005950723,0.0703828877808111,0.146893111059614,-0.45979252645693,1.18477592519291,0.310953065314145,6,5
1.73089414962411,-0.794867198799657,1.15273102324263,-0.490399493214792,-0.342579040178871,-1.10227020130441,-1.03207168425037,-0.606892488205898,-1.00454254946675,-1.26501291148119,0.69672666743795,5,4
2.0390068929654,-0.739004300993721,0.983348841091836,0.00741697642661843,-0.342579040178871,2.10621897081771,0.284749054564653,1.11248623408568,0.289238755181575,1.53474575900349,-0.17126393734061,6,4
-0.579951425435548,0.71343104196061,-0.879855162566928,-0.519682814958404,-0.293932542665793,-0.121898509822651,0.499115221348494,-0.0213069813383953,-0.323605020704475,-0.28509737681155,-1.32858474371202,5,3
-0.656979611270869,0.601705246348738,0.0235164755706548,-0.22684959752228,-0.050700055100403,-0.567522005950723,2.27529203184318,-0.233114505099018,0.153051249429119,0.41484229080962,0.214509664783195,5,3
-0.425895053764904,-0.571415607575914,0.418741567255847,-0.285416241009505,0.070916188682292,-1.01314550207879,-0.174607017115008,-1.4292040510409,-0.051230009199563,-1.26501291148119,1.1789436700927,6,4
-0.734007797106192,1.49551161124371,-1.10569807210132,3.11144908124953,-0.075023303856942,-1.01314550207879,-1.0014479461384,0.340011735664841,1.24255129544877,-0.98503704443272,1.46827387168556,5,3
-0.425895053764904,-0.571415607575914,0.418741567255847,-0.285416241009505,0.070916188682292,-1.01314550207879,-0.174607017115008,-1.4292040510409,-0.051230009199563,-1.26501291148119,1.1789436700927,6,4
-0.656979611270869,0.601705246348738,0.0235164755706548,-0.22684959752228,-0.050700055100403,-0.567522005950723,2.27529203184318,-0.233114505099018,0.153051249429119,0.41484229080962,0.214509664783195,5,3
0.960612291270891,2.36138652723572,-0.992776617334125,-0.402549527983955,-0.172316298883098,-1.10227020130441,-0.787081779354555,0.25279687293996,-0.255511267828248,-1.40500084500542,-1.03925454211917,4,3
1.19169684877686,-0.739004300993721,1.94318120661302,1.23731648965834,-0.050700055100403,-1.01314550207879,-0.756458041242578,0.477063662804089,-0.391698773580704,-0.495079277097901,1.75760407327841,6,4
-0.811035982941513,1.97034624259417,-1.27508025425212,-0.109716310547831,2.04109933796195,-1.01314550207879,-1.0014479461384,-0.152129275425821,1.51492630695368,-0.915043077670603,0.118066264252244,5,3
-0.27183868209426,-1.57694776808276,0.813966658941039,0.00741697642661843,-0.464195283961566,-0.567522005950723,-0.113359540891053,-0.849848177225284,1.24255129544877,1.11478195843079,1.66116067274746,7,5
-0.888064168776835,1.97034624259417,-1.27508025425212,-0.109716310547831,2.04109933796195,-1.01314550207879,-1.0014479461384,-0.152129275425821,1.51492630695368,-0.915043077670603,0.118066264252244,5,3
-0.425895053764904,1.18826567331106,-0.597551525648933,-0.402549527983955,0.776290402621922,-0.211023209048265,0.590986435684426,0.0783671474899908,-0.800261290838069,-0.355091343573667,-1.13569794265012,6,3
-1.04212054044748,-0.571415607575914,-0.0329442518129441,-0.402549527983955,-0.099346552613481,0.323724986305421,0.345996530788607,0.358700634820168,1.24255129544877,-0.28509737681155,-1.13569794265012,6,4
0.267358618752994,0.266527859513123,0.0235164755706548,-0.109716310547831,-0.147993050126559,0.50197438475665,1.50969857904375,0.688871186564642,-0.868355043714298,-0.425085310335784,-1.13569794265012,6,3
0.11330224708235,0.210664961707187,-0.0894049791965431,-0.578249458445629,-0.318255791422332,-1.19139490053002,-1.09331916047433,-0.731485149241502,-1.20882380809544,-0.705061177384252,-0.846367741057266,6,3
0.11330224708235,-1.52108487027682,0.192898657721451,-0.285416241009505,-0.731751020283494,0.145475587854192,0.989095031140132,-0.40754423054885,-1.27691756097167,1.04478799166867,0.214509664783195,6,4
0.267358618752994,0.266527859513123,0.0235164755706548,-0.109716310547831,-0.147993050126559,0.50197438475665,1.50969857904375,0.688871186564642,-0.868355043714298,-0.425085310335784,-1.13569794265012,6,3
0.11330224708235,0.210664961707187,-0.0894049791965431,-0.578249458445629,-0.318255791422332,-1.19139490053002,-1.09331916047433,-0.731485149241502,-1.20882380809544,-0.705061177384252,-0.846367741057266,6,3
0.267358618752994,-1.07418168782934,0.75750593155744,-0.34398288449673,-0.415548786448488,-1.10227020130441,-1.06269542236235,-0.974440838260888,-0.45979252645693,-0.705061177384252,0.503839866376047,7,4
0.806555919600247,-0.62727850538185,0.926888113708237,-0.402549527983955,-0.342579040178871,-1.01314550207879,-1.0014479461384,-0.370166432238127,0.0849574965528928,0.344848324047503,0.986056869030802,8,4
1.80792233545943,1.1603342244081,-0.202326433963741,1.94011621150503,0.703320656352305,1.39322137701279,0.958471293028155,1.88496073250645,-1.34501131384789,-0.635067210622135,-1.23214134318107,5,3
-0.27183868209426,-0.962455892217465,1.32211320539343,-0.22684959752228,-0.196639547639637,0.591099083982264,-0.021488326555121,-0.258033037306098,0.425426260934031,1.46475179224138,0.310953065314145,7,4
-0.27183868209426,-0.962455892217465,1.32211320539343,-0.22684959752228,-0.196639547639637,0.591099083982264,-0.021488326555121,-0.258033037306098,0.425426260934031,1.46475179224138,0.310953065314145,7,4
